id,sampleId,imageUrl,createdAt,fileName
141,36,http://backend-production-4bae.up.railway.app/uploads/1771621692647-le5ra5.jpg,2026-02-20 21:08:13.294,sample-1771621403295.jpg
142,36,http://backend-production-4bae.up.railway.app/uploads/1771621692940-3cl9gp.png,2026-02-20 21:08:13.294,luster_map-1771621403295.png
143,36,http://backend-production-4bae.up.railway.app/uploads/1771621693243-9iatr6.png,2026-02-20 21:08:13.294,roughness_proxy-1771621403295.png
144,36,http://backend-production-4bae.up.railway.app/uploads/1771621693246-1h43kr.png,2026-02-20 21:08:13.294,tensile_map-1771621403295.png
145,37,http://backend-production-4bae.up.railway.app/uploads/1771621693322-d5jf79.jpg,2026-02-20 21:08:13.47,sample-1771621502181.jpg
146,37,http://backend-production-4bae.up.railway.app/uploads/1771621693341-h3up8u.png,2026-02-20 21:08:13.47,luster_map-1771621502181.png
147,37,http://backend-production-4bae.up.railway.app/uploads/1771621693383-4nu7je.png,2026-02-20 21:08:13.47,roughness_proxy-1771621502181.png
148,37,http://backend-production-4bae.up.railway.app/uploads/1771621693408-qmq4z5.png,2026-02-20 21:08:13.47,tensile_map-1771621502181.png
149,38,http://backend-production-4bae.up.railway.app/uploads/1771621693683-88ggvc.jpg,2026-02-20 21:08:14.321,sample-1771621615533.jpg
150,38,http://backend-production-4bae.up.railway.app/uploads/1771621693893-rhrzn0.png,2026-02-20 21:08:14.321,luster_map-1771621615533.png
151,38,http://backend-production-4bae.up.railway.app/uploads/1771621694151-43t2fk.png,2026-02-20 21:08:14.321,roughness_proxy-1771621615533.png
152,38,http://backend-production-4bae.up.railway.app/uploads/1771621694283-hbpvfp.png,2026-02-20 21:08:14.321,tensile_map-1771621615533.png
153,39,http://backend-production-4bae.up.railway.app/uploads/1771625001718-uhekuu.jpg,2026-02-20 22:03:22.461,sample-1771622634819.jpg
154,39,http://backend-production-4bae.up.railway.app/uploads/1771625002009-1dn0jp.png,2026-02-20 22:03:22.461,luster_map-1771622634819.png
155,39,http://backend-production-4bae.up.railway.app/uploads/1771625002306-52afyj.png,2026-02-20 22:03:22.461,roughness_proxy-1771622634819.png
156,39,http://backend-production-4bae.up.railway.app/uploads/1771625002449-s1xj26.png,2026-02-20 22:03:22.461,tensile_map-1771622634819.png
157,40,http://backend-production-4bae.up.railway.app/uploads/1771625001732-ybqmdt.jpg,2026-02-20 22:03:22.471,sample-1771622542276.jpg
158,40,http://backend-production-4bae.up.railway.app/uploads/1771625002024-d75qw0.png,2026-02-20 22:03:22.471,luster_map-1771622542276.png
159,40,http://backend-production-4bae.up.railway.app/uploads/1771625002318-yn2ci2.png,2026-02-20 22:03:22.471,roughness_proxy-1771622542276.png
160,40,http://backend-production-4bae.up.railway.app/uploads/1771625002319-4vol8j.png,2026-02-20 22:03:22.471,tensile_map-1771622542276.png
161,41,http://backend-production-4bae.up.railway.app/uploads/1771625001737-1tpnog.jpg,2026-02-20 22:03:22.49,sample-1771622757120.jpg
162,41,http://backend-production-4bae.up.railway.app/uploads/1771625002023-yz165t.png,2026-02-20 22:03:22.49,luster_map-1771622757120.png
163,41,http://backend-production-4bae.up.railway.app/uploads/1771625002309-z9jo8g.png,2026-02-20 22:03:22.49,roughness_proxy-1771622757120.png
164,41,http://backend-production-4bae.up.railway.app/uploads/1771625002451-f2q0fa.png,2026-02-20 22:03:22.49,tensile_map-1771622757120.png
165,42,http://backend-production-4bae.up.railway.app/uploads/1771625002892-vbqibm.jpg,2026-02-20 22:03:23.046,sample-1771622968244.jpg
166,42,http://backend-production-4bae.up.railway.app/uploads/1771625002910-5xoc02.png,2026-02-20 22:03:23.046,luster_map-1771622968244.png
167,42,http://backend-production-4bae.up.railway.app/uploads/1771625002948-xamsjw.png,2026-02-20 22:03:23.046,roughness_proxy-1771622968244.png
168,42,http://backend-production-4bae.up.railway.app/uploads/1771625003036-gmg958.png,2026-02-20 22:03:23.046,tensile_map-1771622968244.png
169,43,http://backend-production-4bae.up.railway.app/uploads/1771625002855-24o06z.jpg,2026-02-20 22:03:23.052,sample-1771622853827.jpg
170,43,http://backend-production-4bae.up.railway.app/uploads/1771625002866-pjm8sm.png,2026-02-20 22:03:23.052,luster_map-1771622853827.png
171,43,http://backend-production-4bae.up.railway.app/uploads/1771625002903-nhtsqa.png,2026-02-20 22:03:23.052,roughness_proxy-1771622853827.png
172,43,http://backend-production-4bae.up.railway.app/uploads/1771625003004-9yqgvg.png,2026-02-20 22:03:23.052,tensile_map-1771622853827.png
173,44,http://backend-production-4bae.up.railway.app/uploads/1771625003420-xnrnon.jpg,2026-02-20 22:03:23.473,sample-1771623252480.jpg
174,44,http://backend-production-4bae.up.railway.app/uploads/1771625003429-r6qcdg.png,2026-02-20 22:03:23.473,luster_map-1771623252480.png
175,44,http://backend-production-4bae.up.railway.app/uploads/1771625003449-4jkt9e.png,2026-02-20 22:03:23.473,roughness_proxy-1771623252480.png
176,44,http://backend-production-4bae.up.railway.app/uploads/1771625003459-4jauqb.png,2026-02-20 22:03:23.473,tensile_map-1771623252480.png
177,45,http://backend-production-4bae.up.railway.app/uploads/1771625003420-ipt0ih.jpg,2026-02-20 22:03:23.501,sample-1771623352093.jpg
178,45,http://backend-production-4bae.up.railway.app/uploads/1771625003441-53jswp.png,2026-02-20 22:03:23.501,luster_map-1771623352093.png
179,45,http://backend-production-4bae.up.railway.app/uploads/1771625003475-jws48z.png,2026-02-20 22:03:23.501,roughness_proxy-1771623352093.png
180,45,http://backend-production-4bae.up.railway.app/uploads/1771625003485-c7fvxu.png,2026-02-20 22:03:23.501,tensile_map-1771623352093.png
181,46,http://backend-production-4bae.up.railway.app/uploads/1771625003087-2kad4k.jpg,2026-02-20 22:03:23.802,sample-1771623132383.jpg
182,46,http://backend-production-4bae.up.railway.app/uploads/1771625003371-dnsph7.png,2026-02-20 22:03:23.802,luster_map-1771623132383.png
183,46,http://backend-production-4bae.up.railway.app/uploads/1771625003657-hb86pp.png,2026-02-20 22:03:23.802,roughness_proxy-1771623132383.png
184,46,http://backend-production-4bae.up.railway.app/uploads/1771625003658-iuv0n8.png,2026-02-20 22:03:23.802,tensile_map-1771623132383.png
185,47,http://backend-production-4bae.up.railway.app/uploads/1771625003843-w6pojk.jpg,2026-02-20 22:03:23.894,sample-1771623583693.jpg
186,47,http://backend-production-4bae.up.railway.app/uploads/1771625003849-g9z4x8.png,2026-02-20 22:03:23.894,luster_map-1771623583693.png
187,47,http://backend-production-4bae.up.railway.app/uploads/1771625003870-hyxc7m.png,2026-02-20 22:03:23.894,roughness_proxy-1771623583693.png
188,47,http://backend-production-4bae.up.railway.app/uploads/1771625003879-z6cv29.png,2026-02-20 22:03:23.894,tensile_map-1771623583693.png
189,48,http://backend-production-4bae.up.railway.app/uploads/1771625003788-h8dkq8.jpg,2026-02-20 22:03:24.281,sample-1771623714200.jpg
190,48,http://backend-production-4bae.up.railway.app/uploads/1771625003963-1m6vdc.png,2026-02-20 22:03:24.281,luster_map-1771623714200.png
191,48,http://backend-production-4bae.up.railway.app/uploads/1771625004156-fph4p2.png,2026-02-20 22:03:24.281,roughness_proxy-1771623714200.png
192,48,http://backend-production-4bae.up.railway.app/uploads/1771625004239-z87g7f.png,2026-02-20 22:03:24.281,tensile_map-1771623714200.png
193,49,http://backend-production-4bae.up.railway.app/uploads/1771625004266-ajvpwe.jpg,2026-02-20 22:03:24.312,sample-1771624063140.jpg
194,49,http://backend-production-4bae.up.railway.app/uploads/1771625004271-fjouw1.png,2026-02-20 22:03:24.312,luster_map-1771624063140.png
195,49,http://backend-production-4bae.up.railway.app/uploads/1771625004290-ql6c90.png,2026-02-20 22:03:24.312,roughness_proxy-1771624063140.png
196,49,http://backend-production-4bae.up.railway.app/uploads/1771625004299-5rgi1l.png,2026-02-20 22:03:24.312,tensile_map-1771624063140.png
197,50,http://backend-production-4bae.up.railway.app/uploads/1771625004172-heyg2c.jpg,2026-02-20 22:03:24.323,sample-1771623976952.jpg
198,50,http://backend-production-4bae.up.railway.app/uploads/1771625004184-p2ppni.png,2026-02-20 22:03:24.323,luster_map-1771623976952.png
199,50,http://backend-production-4bae.up.railway.app/uploads/1771625004220-grxv59.png,2026-02-20 22:03:24.323,roughness_proxy-1771623976952.png
200,50,http://backend-production-4bae.up.railway.app/uploads/1771625004237-n4iqzu.png,2026-02-20 22:03:24.323,tensile_map-1771623976952.png
201,51,http://backend-production-4bae.up.railway.app/uploads/1771625004471-v50zg3.jpg,2026-02-20 22:03:24.541,sample-1771624166921.jpg
202,51,http://backend-production-4bae.up.railway.app/uploads/1771625004480-qtbzlu.png,2026-02-20 22:03:24.541,luster_map-1771624166921.png
203,51,http://backend-production-4bae.up.railway.app/uploads/1771625004516-r90o3x.png,2026-02-20 22:03:24.541,roughness_proxy-1771624166921.png
204,51,http://backend-production-4bae.up.railway.app/uploads/1771625004523-4g5o6k.png,2026-02-20 22:03:24.541,tensile_map-1771624166921.png
205,52,http://backend-production-4bae.up.railway.app/uploads/1771625004708-eeo5p7.jpg,2026-02-20 22:03:24.753,sample-1771624385176.jpg
206,52,http://backend-production-4bae.up.railway.app/uploads/1771625004714-5fgpl8.png,2026-02-20 22:03:24.753,luster_map-1771624385176.png
207,52,http://backend-production-4bae.up.railway.app/uploads/1771625004734-ypwwm1.png,2026-02-20 22:03:24.753,roughness_proxy-1771624385176.png
208,52,http://backend-production-4bae.up.railway.app/uploads/1771625004743-6lmode.png,2026-02-20 22:03:24.753,tensile_map-1771624385176.png
209,53,http://backend-production-4bae.up.railway.app/uploads/1771625004726-x4kbgh.jpg,2026-02-20 22:03:24.773,sample-1771624500590.jpg
210,53,http://backend-production-4bae.up.railway.app/uploads/1771625004731-rj19to.png,2026-02-20 22:03:24.773,luster_map-1771624500590.png
211,53,http://backend-production-4bae.up.railway.app/uploads/1771625004747-iwpx3n.png,2026-02-20 22:03:24.773,roughness_proxy-1771624500590.png
212,53,http://backend-production-4bae.up.railway.app/uploads/1771625004760-btoff9.png,2026-02-20 22:03:24.773,tensile_map-1771624500590.png
1609,403,http://backend-production-4bae.up.railway.app/uploads/1771936670593-35p5xz.jpg,2026-02-24 12:37:51.2,sample-1771936532253.jpg
1610,403,http://backend-production-4bae.up.railway.app/uploads/1771936670743-oz9y67.png,2026-02-24 12:37:51.2,luster_map-1771936532253.png
1611,403,http://backend-production-4bae.up.railway.app/uploads/1771936671039-hvf0bi.png,2026-02-24 12:37:51.2,roughness_proxy-1771936532253.png
1612,403,http://backend-production-4bae.up.railway.app/uploads/1771936671187-fnn3f4.png,2026-02-24 12:37:51.2,tensile_map-1771936532253.png
1617,405,http://backend-production-4bae.up.railway.app/uploads/1771936671393-bcsck4.jpg,2026-02-24 12:37:51.536,sample-1771936603219.jpg
1618,405,http://backend-production-4bae.up.railway.app/uploads/1771936671401-rztsnt.png,2026-02-24 12:37:51.536,luster_map-1771936603219.png
1619,405,http://backend-production-4bae.up.railway.app/uploads/1771936671422-okfv4c.png,2026-02-24 12:37:51.536,roughness_proxy-1771936603219.png
1620,405,http://backend-production-4bae.up.railway.app/uploads/1771936671454-b6m0o1.png,2026-02-24 12:37:51.536,tensile_map-1771936603219.png
1629,408,http://backend-production-4bae.up.railway.app/uploads/1771936671716-50ltsq.jpg,2026-02-24 12:37:51.871,sample-1771936638608.jpg
1630,408,http://backend-production-4bae.up.railway.app/uploads/1771936671731-ghyfld.png,2026-02-24 12:37:51.871,luster_map-1771936638608.png
1631,408,http://backend-production-4bae.up.railway.app/uploads/1771936671759-8r4zlf.png,2026-02-24 12:37:51.871,roughness_proxy-1771936638608.png
1632,408,http://backend-production-4bae.up.railway.app/uploads/1771936671784-mnemoc.png,2026-02-24 12:37:51.871,tensile_map-1771936638608.png
1633,409,http://backend-production-4bae.up.railway.app/uploads/1771936680878-zn33lx.jpg,2026-02-24 12:38:01.488,sample-1771936567779.jpg
1634,409,http://backend-production-4bae.up.railway.app/uploads/1771936681027-e6plga.png,2026-02-24 12:38:01.488,luster_map-1771936567779.png
1635,409,http://backend-production-4bae.up.railway.app/uploads/1771936681327-hwqm7p.png,2026-02-24 12:38:01.488,roughness_proxy-1771936567779.png
1636,409,http://backend-production-4bae.up.railway.app/uploads/1771936681476-xvhcqh.png,2026-02-24 12:38:01.488,tensile_map-1771936567779.png
1789,448,http://backend-production-4bae.up.railway.app/uploads/1771937814499-uwwuxq.jpg,2026-02-24 12:56:55.824,sample-1771937448297.jpg
1790,448,http://backend-production-4bae.up.railway.app/uploads/1771937814904-uuc5sm.png,2026-02-24 12:56:55.824,luster_map-1771937448297.png
1791,448,http://backend-production-4bae.up.railway.app/uploads/1771937815320-jxnzon.png,2026-02-24 12:56:55.824,roughness_proxy-1771937448297.png
1792,448,http://backend-production-4bae.up.railway.app/uploads/1771937815819-v6w2df.png,2026-02-24 12:56:55.824,tensile_map-1771937448297.png
1861,466,http://backend-production-4bae.up.railway.app/uploads/1771938881031-jlgr6c.jpg,2026-02-24 13:14:41.675,sample-1771937819247.jpg
1862,466,http://backend-production-4bae.up.railway.app/uploads/1771938881177-kzpu76.png,2026-02-24 13:14:41.675,luster_map-1771937819247.png
1863,466,http://backend-production-4bae.up.railway.app/uploads/1771938881473-n1zp5j.png,2026-02-24 13:14:41.675,roughness_proxy-1771937819247.png
1864,466,http://backend-production-4bae.up.railway.app/uploads/1771938881626-n77abt.png,2026-02-24 13:14:41.675,tensile_map-1771937819247.png
1865,467,http://backend-production-4bae.up.railway.app/uploads/1771938881146-p0dewd.jpg,2026-02-24 13:14:41.745,sample-1771937854781.jpg
1866,467,http://backend-production-4bae.up.railway.app/uploads/1771938881296-fqfhg1.png,2026-02-24 13:14:41.745,luster_map-1771937854781.png
1867,467,http://backend-production-4bae.up.railway.app/uploads/1771938881591-wq7a1r.png,2026-02-24 13:14:41.745,roughness_proxy-1771937854781.png
1868,467,http://backend-production-4bae.up.railway.app/uploads/1771938881738-q8mj7q.png,2026-02-24 13:14:41.745,tensile_map-1771937854781.png
1873,469,http://backend-production-4bae.up.railway.app/uploads/1771938881862-q5m9un.jpg,2026-02-24 13:14:42.013,sample-1771937854781.jpg
1874,469,http://backend-production-4bae.up.railway.app/uploads/1771938881869-g4nu2p.png,2026-02-24 13:14:42.013,luster_map-1771937854781.png
1875,469,http://backend-production-4bae.up.railway.app/uploads/1771938881883-4qrge4.png,2026-02-24 13:14:42.013,roughness_proxy-1771937854781.png
